,home_team,home_score,away_team,away_score,winner,wins_home,losses_home,FG%_home,3PT FG%_home,FT%_home,offensive_rating_home,defensive_rating_home,average_assists_home,average_rebounds_home,wins_away,losses_away,FG%_away,3PT FG%_away,FT%_away,offensive_rating_away,defensive_rating_away,average_assists_away,average_rebounds_away
741,21,112,17,98,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
742,28,128,13,130,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
743,7,118,19,143,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
744,27,104,16,110,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
745,14,125,3,122,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
746,6,115,8,104,1,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
747,29,116,15,107,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
748,9,116,26,105,1,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
749,4,106,30,115,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
750,5,138,17,131,1,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
751,11,104,15,117,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
752,2,119,24,108,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
753,1,127,18,116,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
754,21,116,7,122,0,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
755,25,97,28,95,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
756,23,128,19,107,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
757,10,107,22,118,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
758,14,129,20,138,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
759,13,114,16,122,0,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
760,27,106,30,119,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
761,6,103,25,107,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
762,12,127,11,113,1,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
763,29,125,17,106,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
764,24,126,7,120,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
765,3,103,4,109,0,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
766,13,133,16,128,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
767,1,119,23,109,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
768,21,119,5,118,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07
769,18,144,29,138,1,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
770,22,117,17,109,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
771,11,117,7,123,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
772,2,123,28,104,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
773,25,108,8,112,0,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
774,24,124,9,106,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
775,26,91,6,100,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
776,20,100,10,103,0,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
777,16,121,19,124,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
778,3,135,12,126,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
779,14,127,4,115,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
780,21,123,6,113,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
781,30,131,1,125,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
782,27,134,3,124,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
783,14,101,12,126,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
784,18,120,17,110,1,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
785,11,117,26,113,1,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
786,2,118,22,112,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
787,29,101,24,122,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
788,1,127,5,109,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07
789,9,116,25,105,1,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
790,23,117,7,111,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
791,20,133,28,96,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
792,8,118,16,109,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
793,4,120,10,102,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
794,26,100,30,112,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
795,19,106,12,114,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
796,15,107,27,116,0,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
797,22,109,8,115,0,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
798,11,138,1,142,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
799,2,110,23,105,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
800,21,115,10,110,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
801,16,142,17,116,1,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
802,7,120,20,119,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
803,4,124,3,111,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
804,13,133,14,116,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
805,12,109,24,115,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
806,29,136,22,119,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
807,30,128,25,99,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
808,19,113,18,121,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
809,15,124,20,115,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
810,3,116,28,101,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
811,27,175,13,176,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
812,5,91,21,95,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
813,18,108,25,103,1,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
814,6,108,11,121,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
815,24,128,10,106,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
816,23,112,8,94,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
817,2,107,1,110,0,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
818,7,118,17,102,1,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
819,30,104,15,101,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
820,29,129,9,127,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
821,26,102,12,82,1,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
822,16,108,4,111,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
823,20,115,13,124,0,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
824,3,109,19,104,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
825,14,131,28,114,1,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
826,8,134,27,124,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
827,2,99,25,101,0,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57
828,24,109,1,94,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
829,29,116,12,119,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83
830,9,104,30,118,0,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
831,21,104,26,98,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
832,28,112,8,133,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
833,23,121,4,109,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
834,20,117,13,123,0,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
835,16,122,11,124,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
836,7,94,17,102,0,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
837,3,123,14,105,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
838,27,101,19,108,0,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
839,18,91,15,105,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
840,5,115,26,117,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
841,1,117,22,113,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
842,25,96,2,119,0,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
843,24,142,9,118,1,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
844,20,117,4,123,0,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26
845,14,110,10,121,0,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
846,12,119,21,108,1,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
847,16,133,2,126,1,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
848,17,110,11,99,1,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
849,3,115,27,91,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
850,18,106,6,117,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17
851,29,129,14,111,1,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
852,1,105,9,115,0,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
853,25,120,24,122,0,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
854,26,104,15,125,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
855,20,130,7,103,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
856,8,113,23,97,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
857,3,108,10,99,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
858,13,128,27,127,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39
859,4,102,19,110,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
860,21,109,21,116,1,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
861,22,114,5,90,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07
862,17,110,28,122,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
863,30,130,2,133,0,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
864,13,134,19,138,0,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
865,16,126,15,130,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03
866,26,122,11,125,0,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
867,4,113,3,105,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
868,9,102,18,86,1,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
869,6,119,14,122,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
870,28,142,17,110,1,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42
871,27,135,23,129,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
872,22,118,1,114,1,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
873,11,143,2,147,0,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
874,12,111,30,117,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
875,25,130,29,128,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
876,8,118,21,113,1,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
877,13,123,10,108,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63
878,5,104,14,110,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
879,6,123,30,134,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
880,24,105,18,112,0,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
881,19,94,2,117,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75
882,28,96,9,118,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
883,20,137,3,128,1,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
884,16,120,7,116,1,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
885,4,112,23,103,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
886,12,120,29,122,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
887,1,115,14,93,1,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
888,10,113,16,106,1,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
889,8,96,26,117,0,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
890,15,132,20,101,1,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
891,27,108,21,100,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
892,5,103,18,113,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45
893,11,134,28,125,1,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21
894,6,124,7,131,0,30,46,78.51,34.92,78.58,111.2,113.58,23.17,43.17,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
895,30,118,9,113,1,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
896,23,131,3,110,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89
897,13,122,24,117,1,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
898,2,120,14,119,1,46,26,79.25,39.14,83.32,115.43,111.9,25.15,40.75,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
899,12,107,29,114,0,32,40,79.0,35.28,78.07,113.26,114.36,25.43,43.83,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89
900,25,119,22,115,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
901,19,123,9,124,0,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
902,17,128,8,120,1,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25
903,4,122,21,112,1,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,35,40,76.74,34.06,78.37,112.43,111.73,24.08,43.01
904,27,106,24,95,1,41,36,78.61,37.7,77.69,113.56,112.99,23.99,43.39,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
905,18,111,7,119,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
906,5,115,11,121,0,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
907,29,125,1,134,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,54,23,77.85,37.77,80.47,117.39,110.87,26.75,45.45
908,28,111,26,119,0,21,52,78.83,33.13,75.27,110.92,118.38,22.41,46.21,34,39,78.99,35.31,80.99,112.52,111.9,24.21,42.23
909,23,112,16,108,1,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96
910,10,96,20,110,0,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
911,3,125,30,116,1,38,33,78.94,38.61,79.35,118.59,116.66,29.75,44.89,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
912,15,119,13,128,0,41,33,77.73,37.6,79.44,113.43,111.32,27.04,44.03,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5
913,8,120,9,122,0,49,28,79.61,37.96,75.1,115.65,112.95,28.77,43.25,41,31,79.12,38.09,79.88,113.25,111.67,25.51,40.42
914,18,108,22,114,0,25,51,77.91,33.32,74.51,111.16,117.66,25.29,44.45,43,27,79.1,36.94,78.29,112.57,107.67,24.56,41.01
915,10,127,14,110,1,42,33,79.25,36.96,79.22,115.09,112.36,26.09,43.63,29,48,78.31,36.68,79.39,113.01,117.74,24.03,40.42
916,17,90,20,102,0,21,53,78.28,34.76,74.49,112.49,121.97,27.07,43.42,38,40,78.0,35.76,80.58,117.14,116.35,24.14,43.74
917,4,108,24,112,0,40,32,79.07,35.06,76.73,117.14,115.24,25.71,46.26,40,34,77.8,35.09,76.56,115.82,113.61,22.61,46.69
918,5,117,11,97,1,14,55,77.78,35.57,77.4,110.48,118.41,23.29,42.07,29,41,78.31,36.79,78.36,115.94,118.99,26.94,41.31
919,29,115,19,136,0,37,36,77.92,35.2,81.62,118.7,117.82,24.89,44.89,37,36,79.44,36.03,75.59,115.05,115.51,25.81,42.15
920,25,119,7,115,1,40,32,77.42,34.86,83.08,110.08,109.83,24.07,40.57,33,44,78.49,35.16,78.27,116.51,118.17,25.78,45.75
921,16,88,23,104,0,33,40,78.08,36.93,76.39,113.66,114.0,22.86,38.96,44,25,78.59,34.81,74.24,116.68,112.14,26.06,46.42
922,13,124,30,133,0,44,32,79.42,37.13,78.62,120.59,118.2,27.37,42.5,55,20,79.3,37.1,73.93,117.6,113.45,25.95,49.11
